season,habitat,Carcass ID,Person,MC#,Trial #,carcass,location,WEIGHT,w2,Date/time placed,Date trial End,Date Pulled,TimeRight,What was left?,Fully decomposed?,Fully Decomposed Date/Time,FULLY SCAVENGED BY VERTEBRATE,Time,Status,Species,FPU,F,P,U,SCAVED,Richness,TRIED?,DATE/TIME,TRIED?,DATE/TIME,Ant hill,SCAVENGERS,verts,BTS,Date/Time Scavenged,Monitor Lizard,Date/Time Scavenged,Cane Toad,Date/Time Scavenged,Pig,Date/Time Scavenged,Dog,Date/Time Scavenged,Cat,Date/Time Scavenged,Chicken,Date/Time Scavenged,Rat,Date/Time Scavenged,Mouse,Date/Time Scavenged,inverts,Coconut Crab,Date/Time Scavenged,Land Crab,Date/Time Scavenged,Hermit Crab,Date/Time Scavenged,Unknown,date/time,VISITORS,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,deer,Skink,Pig,Dog,Cat,Chicken,Rat,Gecko,Mouse,Shrew,Gunther's Frog,Francolin,Pacific Reef Heron,Pacific Golden Plover,Yellow Bittern,inverts,Coconut Crab,Land Crab,Snails,Slugs,Hermit Crab,Worm Thing,Spider,Roaches,PASSED,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,Deer,Skink,Pig,Dog,Cat,Chicken,Rat,Mouse,Shrew,Pacific Reef Heron,Pacific Golden Plover,Yellow Bittern,Phillipine Collared Dove,inverts,Coconut Crab,Land Crab,hermit crabs,Snails,Slugs,Worm Thing,Spider,Roaches,VISITORS AFTER DECOMPOSTION,Verts,BTS,Monitor Lizard,Cane Toad,Frogs,Deer,Skink,Pig,Dog,Cat,Chicken,Rat,Mouse,Shrew,Dove,Bittern,inverts,Coconut Crab,Hermit Crab,Land Crab,Snails,Slugs,Butterflies,Notes
DRY,U,LUMO14,LAUREN,H93,5,Mouse,OPEN,39.75,39.75,2/17/2017 12:05,,2/23/2017,Yes,gone - ants,,,2/19/2017 18:57,2.29,0,CANE TOAD,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,2/19/2017 18:50,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"INVERTS HAD GOTTEN A LOT OF IT, BUT CANE TOAD GOT IT"
WET,T,TPMO36,PHILLIP,GU46B,10,Mouse,OPEN,39.75,39.75,7/26/2016 15:19,,,Yes,Nothing,,,7/28/2016 22:18,2.29,1,UNKNOWN,FULLY,1,,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7/28/2016 22:18,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMMO24,MATT,GU11B,7,Mouse,OPEN,39.75,39.75,7/11/2016 15:54,,,Yes,gone,,,7/13/2016 23:37,2.32,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,7/13/2016 23:36,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TJMB1,JOSH,GU31A,1,Mouse,BURROW,39.75,39.75,6/2/2016 12:27,,6/7/2016,Yes,gone,,,6/4/2016 20:11,2.32,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/4/2016 20:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTMB13,KELSEY,H7,4,Mouse,BURROW,39.75,39.75,2/10/2017 15:46,,,Yes,"a little fur, tail",,,2/12/2017 23:36,2.33,0,CANE TOAD,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,2/12/2017 23:36,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTMB14,LAUREN,H22,4,Mouse,BURROW,39.75,39.75,2/10/2017 15:39,,,Yes,gone,,,2/12/2017 23:33,2.33,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/12/2017 23:33,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUMB1,KELSEY,GU40A,2,Mouse,BURROW,39.75,39.75,2/1/2017 11:22,2/6/2017,,Yes,"gone, broken trigger, flooded, ants",,,2/3/2017 19:18,2.33,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/3/2017 19:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,JTMO6,JOSH,GU39A,2,Mouse,OPEN,39.75,39.75,1/31/2017 12:08,,,Yes,gone,,,2/2/2017 20:36,2.35,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/2/2017 20:36,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TKMB10,KELSEY,H21,4,Mouse,BURROW,39.75,39.75,6/18/2016 11:48,6/23/2016,6/23/2016,Yes,gone,,,6/20/2016 20:30,2.36,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/20/2016 20:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTMO20,LAUREN,H74,6,Mouse,OPEN,39.75,39.75,2/21/2017 12:00,2/26/2017,2/27/2017,Yes,gone,,,2/23/2017 20:54,2.37,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,2/23/2017 20:54,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TKMB17,KELSEY,GU53B,6,Mouse,BURROW,39.75,39.75,6/28/2016 11:18,,,Yes,gone,,,6/30/2016 20:42,2.39,1,BTS,FULLY,1,,,1,2,,,,,,1,,1,6/30/2016 20:42,,,,,,,,,,,,,,,,,,,,1,6/30/2016 20:24,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FACE OFF BETWEEN THE CRAB AND BTS. MOUSE MISSING RIGHT AFTER AND CRAB DOESN'T HAVE IT
DRY,T,KTMO5,KELSEY,H89,2,Mouse,OPEN,39.75,39.75,1/31/2017 11:45,2/5/2017,,Yes,gone,,,2/2/2017 21:36,2.41,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/2/2017 21:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMMO13,MATT,H34,5,Mouse,OPEN,39.75,39.75,6/24/2016 8:39,,,Yes,"No bones or flesh, 10-15% fur",,,6/26/2016 18:45,2.42,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/26/2016 18:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMMO23,MATT,H102,7,Mouse,OPEN,39.75,39.75,7/12/2016 13:42,,,Yes,gone,,,7/15/2016 0:19,2.44,0,CANE TOAD,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,7/15/2016 0:18,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRETTY FLAT WHEN CT GOT THERE
WET,T,TPMB10,PHILLP,H106,4,Mouse,BURROW,39.75,39.75,6/18/2016 10:47,6/23/2016,6/23/2016,Yes,Nothhing,,,6/20/2016 22:06,2.47,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/20/2016 22:06,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTMO34,KELSEY,GU47A,8,Mouse,OPEN,39.75,39.75,3/13/2017 16:41,,,Yes,gone,,,3/16/2017 5:24,2.53,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,3/16/2017 5:23,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUMO7,LAUREN,GU15B,3,Mouse,OPEN,39.75,39.75,2/7/2017 9:49,,,Yes,gone,,,2/9/2017 23:42,2.58,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,2/9/2017 23:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTMO11,KELSEY,GU33B,4,Mouse,OPEN,39.75,39.75,2/10/2017 12:14,,,Yes,melted off trigger,,,2/13/2017 2:09,2.58,0,CANE TOAD,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,2/13/2017 2:09,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTMB21,KELSEY,H52,6,Mouse,BURROW,39.75,39.75,2/21/2017 11:27,2/26/2017,2/27/2017,Yes,GONE,,,2/24/2017 1:23,2.58,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/24/2017 1:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUMO26,KELSEY,H101,6,Mouse,OPEN,39.75,39.75,2/24/2017 11:37,,3/1/2017,Yes,"GONE, BROKEN TRIGGER",,,2/27/2017 1:36,2.58,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,2/27/2017 1:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTMO4,LAUREN,H70,2,Mouse,OPEN,39.75,39.75,1/31/2017 10:36,2/5/2017,,Yes,Gone,,,2/3/2017 1:09,2.61,0,BTS,PARTIALLY,,1,,1,1,,,,,,1,,1,2/3/2017 1:06,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRETTY SCAVENGED BY INVERTS BY THAT TIME
DRY,U,LUMB27,LAUREN,H54,8,Mouse,BURROW,39.75,39.75,3/15/2017 10:30,3/20/2017,3/20/2017,Yes,"Gone, ants",,,3/18/2017 4:42,2.76,1,CANE TOAD,FULLY,1,,,1,1,CANE TOAD,3/15/2017 22:36,,,,1,,,,,,1,3/18/2017 4:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTMB16,LAUREN,H102,5,Mouse,BURROW,39.75,39.75,2/15/2017 14:08,,,Yes,gone,,,2/18/2017 8:37,2.77,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,2/18/2017 8:34,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TJMB4,JOSH,H13,2,Mouse,OPEN,39.75,39.75,6/7/2016 11:20,,,Yes,"gone, trigger moved",,,6/10/2016 8:15,2.87,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,6/10/2016 9:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUMB25,LAUREN,H93,8,Mouse,BURROW,39.75,39.75,3/14/2017 15:37,3/19/2017,3/20/2017,Yes,gone,,,3/17/2017 13:12,2.9,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,3/17/2017 1:06,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUMO34,LAUREN,H84,7,Mouse,OPEN,39.75,39.75,3/9/2017 17:51,3/14/2017,3/15/2017,Yes,gone,,,3/12/2017 20:42,3.12,1,COCONUT CRAB,FULLY,1,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,3/12/2017 20:27,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LUMB26,LAUREN,GU53A,8,Mouse,BURROW,39.75,39.75,3/14/2017 17:05,3/19/2017,3/19/2017,Yes,gone,,,3/17/2017 23:06,3.25,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,3/17/2017 22:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTMB41,LAUREN,H49,10,Mouse,BURROW,39.75,39.75,3/24/2017 11:13,,,Yes,gone,,,3/27/2017 18:20,3.3,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,3/27/2017 18:16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMMO1,MATT,GU13A,1,Mouse,OPEN,39.75,39.75,6/1/2016 11:44,,,Yes,Gone,,,6/4/2016 19:09,3.31,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,6/4/2016 19:09,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTMO2,KELSEY,H111,1,Mouse,OPEN,39.75,39.75,1/26/2017 12:16,,,Yes,gone,,,1/29/2017 20:35,3.35,1,CANE TOAD,FULLY,1,,,1,1,,,,,,1,,,,,,1,1/29/2017 20:35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUMB36,KELSEY,GU27A,8,Mouse,BURROW,39.75,39.75,3/14/2017 13:35,,,Yes,"gone, little bit of fur",,3/17/2017 8:30,3/18/2017 3:18,3.57,0,CANE TOAD,PARTIALLY|SCAVENGED AFTER DECOMPOSITION,,1,,1,2,,,,,,1,,,,,,1,3/18/2017 3:04,,,,,,,,,,,,,,,,,,1,3/17/2017 0:18,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTMB40,KELSEY,H56,10,Mouse,BURROW,39.75,39.75,3/23/2017 11:02,,,Yes,gone,,,3/27/2017 3:06,3.67,0,CANE TOAD,PARTIALLY,,1,,1,1,,,,,,1,,,,,,1,3/27/2017 3:05,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRETTY DECOMPOSED AT THAT POINT
DRY,U,LUMB39,LAUREN,GU34B,10,Mouse,BURROW,39.75,39.75,3/25/2017 14:33,,,Yes,gone,,,3/29/2017 6:54,3.68,1,CANE TOAD,FULLY,1,,,1,1,CANE TOAD,3/26/2017 19:54,,,,1,,,,,,1,3/29/2017 6:54,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TKMB31,KELSEY,GU49A,9,Mouse,BURROW,39.75,39.75,7/21/2016 13:34,,,Yes,"gone, back of burrow broken in",,,7/25/2016 7:18,3.74,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,7/25/2016 7:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMMB25,MATT,H87,8,Mouse,BURROW,39.75,39.75,7/16/2016 11:09,,,Yes,Gone,,,7/20/2016 8:18,3.88,0,MONITOR LIZARD,PARTIALLY,,1,,1,2,,,,,,1,,,,1,7/20/2016 8:14,,,,,,,,,,,,,,,,,,,,1,7/18/2016 0:18,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUMO48,KELSEY,GU49A,10,Mouse,OPEN,39.75,39.75,3/25/2017 13:31,,,Yes,gone,,,3/29/2017 19:42,4.26,1,CANE TOAD,FULLY,1,,,1,2,CANE TOAD,3/26/2017 3:00,,,,1,,,,,,1,3/29/2017 19:42,,,,,,,,,,,,,,,,,,1,3/25/2017 23:18,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,LTMB26,LAUREN,GU37B,7,Mouse,BURROW,39.75,39.75,3/8/2017 13:10,3/13/2017,3/13/2017,Yes,gone,,,3/13/2017 8:40,4.81,0,MONITOR LIZARD,PARTIALLY,,1,,1,1,,,,,,,,,,1,3/13/2017 8:38,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRETTY SCAVENGED BY INVERTS BUT NOT FULLY
DRY,U,JUMO12,JOSH,H72,3,Mouse,OPEN,39.75,39.75,2/7/2017 14:42,2/12/2017,,No,,,,2/13/2017 2:54,5.51,1,HERMIT CRAB,FULLY,1,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2/13/2017 2:54,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,KUMO11,KELSEY,H12,4,Mouse,OPEN,39.75,39.75,2/12/2017 14:28,,,Yes,"a littl ebit of hair, crazy ants",,,2/15/2017 23:12,3.36,0,UNKOWN,PARTIALLY,,1,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2/15/2017 23:12,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOOKED LIKE A SNAKE TRAIL IN LEAVES
DRY,T,LTMB9,LAUREN,GU9A,3,Mouse,BURROW,39.75,39.75,2/5/2017 13:06,,,Yes,gone,,,2/6/2017 0:00,0.45,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,2/6/2017 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMRO15,MATT,GU39A,5,Rat,OPEN,1.5,15,6/23/2016 15:33,,,Yes,Gone,,,42545.70417,1.06,1,UNKNOWN,FULLY,1,,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTRB3,KELSEY,GU16B,1,Rat,BURROW,1.7,17,1/26/2017 15:24,,,Yes,gone,,,1/29/2017 0:30,2.38,1,HERMIT CRAB,FULLY,1,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1/29/2017 0:30,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,U,LURO38,LAUREN,H18,11,Rat,OPEN,2.05,20.5,3/29/2017 17:26,,,Yes,"some fur and maggots, no flesh, bones",,4/2/2017 12:36,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRY,T,KTSO9,KELSEY,H75,3,Rat,OPEN,2.05,20.5,2/5/2017 12:12,,,Yes,"melted, slimy, earthworm",,2/9/2017 21:54,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TPRB28,PHILLIP,GU45B,8,Rat,BURROW,2.1,21,7/16/2016 10:32,,,Yes,Nothing,,,7/16/2016 22:48,0.51,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,7/16/2016 22:42,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UKRB27,KELSEY,GU15A,8,Rat,BURROW,2.25,22.5,7/20/2016 14:24,,,Yes,"melted over trigger, fire ants present",,7/22/2016 14:18,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,
DRY,U,JURO2,JOSH,H59,1,Rat,OPEN,2.25,22.5,1/27/2017 12:50,,,Yes,gone,,,1/28/2017 5:48,0.71,1,DOG,FULLY,1,,,1,1,,,,,,1,,,,,,,,,,1,1/28/2017 5:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMRB25,MATT,H79,9,Rat,BURROW,2.25,22.5,7/20/2016 20:37,,,No,Gone,,,7/23/2016 22:28,3.08,1,MONITOR LIZARD,FULLY,1,,,1,1,,,,,,1,,,,1,7/23/2016 22:28,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMRB19,MATT,H55,6,Rat,BURROW,2.3,23,6/29/2016 13:50,,,Yes,"10% flesh, ~90% fur and bone",NO,7/4/2016 7:12,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UKRO29,KELSEY,H90,9,Rat,OPEN,2.35,23.5,7/25/2016 10:01,,,Yes,gone,,,42577.9383,1.52,1,HERMIT CRAB,FULLY,1,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,42577.8625,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMRB28,MATT,H64,10,Rat,BURROW,2.4,24,7/26/2016 11:39,,,Yes,"No flesh, 50% skin, rat carpet",,7/29/2016 8:06,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,U,UMRO28,MATT,H74,8,Rat,OPEN,2.4,24,7/20/2016 13:30,,,Yes,"No flesh, 70% fur, rat carpet",,7/23/2016 10:24,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,,,,
WET,U,UJRB3,JOSH,GU27B,1,Rat,BURROW,2.5,25,6/1/2016 17:32,,,Yes,little fur,,6/4/2016 9:30,,5,0,,UNSCAVENGED,,,1,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WET,T,TMRB12,MATT,GU6B,4,Rat,BURROW,2.6,26,6/18/2016 15:33,6/23/2016,6/23/2016,Yes,nothing,,,6/19/2016 23:41,1.34,1,BTS,FULLY,1,,,1,1,,,,,,1,,1,6/19/2016 23:40,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
